rarity,id,name,image_url,appeal,skill,preawakened
R+,614,Yuzu Nikaidō+,https://vignette.wikia.nocookie.net/aikatsu/images/e/e4/Photokatsu_0614.jpg/revision/latest?cb=20161010135107,Star Pop Charm,Aura plus Appeal! (ii),
R,615,Yume Nijino,https://vignette.wikia.nocookie.net/aikatsu/images/5/52/Photokatsu_0615.jpg/revision/latest?cb=20161008063850,Star Cute Charm,Cute Aura UP! (ii),
R+,616,Yume Nijino+,https://vignette.wikia.nocookie.net/aikatsu/images/1/14/Photokatsu_0616.jpg/revision/latest?cb=20161008063945,Star Cute Charm,Cute Aura UP! (ii),
R,617,Laura Sakuraba,https://vignette.wikia.nocookie.net/aikatsu/images/2/26/Photokatsu_0617.jpg/revision/latest?cb=20161008184928,Star Cool Charm,Cool plus Appeal! (ii),
R+,618,Laura Sakuraba+,https://vignette.wikia.nocookie.net/aikatsu/images/9/94/Photokatsu_0618.jpg/revision/latest?cb=20161008185020,Star Cool Charm,Cool plus Appeal! (ii),
R,619,Koharu Nanakura,https://vignette.wikia.nocookie.net/aikatsu/images/4/43/Photokatsu_0619.png/revision/latest?cb=20161007205553,Star Sexy Charm,Sexy Change (ii),
R+,620,Koharu Nanakura+,https://vignette.wikia.nocookie.net/aikatsu/images/a/a8/Photokatsu_0620.jpg/revision/latest?cb=20161013012727,Star Sexy Charm,Sexy Change (ii),
R,621,Ako Saotome,https://vignette.wikia.nocookie.net/aikatsu/images/9/9d/Photokatsu_0621.jpg/revision/latest?cb=20161008064034,Star Pop Charm,Pop Change (ii),
R+,622,Ako Saotome+,https://vignette.wikia.nocookie.net/aikatsu/images/7/7a/Photokatsu_0622.jpg/revision/latest?cb=20161008064116,Star Pop Charm,Pop Change (ii),
R,623,Mahiru Kasumi,https://vignette.wikia.nocookie.net/aikatsu/images/2/25/Photokatsu_0623.png/revision/latest?cb=20161007205627,Star Sexy Charm,Sexy Aura UP! (ii),
R+,624,Mahiru Kasumi+,https://vignette.wikia.nocookie.net/aikatsu/images/e/ea/Photokatsu_0624.jpg/revision/latest?cb=20161008064621,Star Sexy Charm,Sexy Aura UP! (ii),
N,625,Nana Hanahata,https://vignette.wikia.nocookie.net/aikatsu/images/7/71/Photokatsu_0625.jpg/revision/latest?cb=20161007162858,Cute Charm,Cute Score UP! (i),
N+,626,Nana Hanahata+,https://vignette.wikia.nocookie.net/aikatsu/images/3/39/Photokatsu_0626.jpg/revision/latest?cb=20161007162854,Cute Charm,Cute Score UP! (i),
N,627,Yukina Otoha,https://vignette.wikia.nocookie.net/aikatsu/images/0/0f/Photokatsu_0627.jpg/revision/latest?cb=20161007162858,Cute Charm,Heartful Time (i),
N+,628,Yukina Otoha+,https://vignette.wikia.nocookie.net/aikatsu/images/2/20/Photokatsu_0628.jpg/revision/latest?cb=20161007162858,Cute Charm,Heartful Time (i),
N,629,Himari Tamagawa,https://vignette.wikia.nocookie.net/aikatsu/images/f/f2/Photokatsu_0629.jpg/revision/latest?cb=20161007190925,Cool Charm,Cool Aura UP! (i),
N+,630,Himari Tamagawa+,https://vignette.wikia.nocookie.net/aikatsu/images/b/bb/Photokatsu_0630.jpg/revision/latest?cb=20161008064155,Cool Charm,Cool Aura UP! (i),
N,631,Reina Sakuma,https://vignette.wikia.nocookie.net/aikatsu/images/c/cf/Photokatsu_0631.jpg/revision/latest?cb=20161007162857,Cool Charm,Cool Change (i),
N+,632,Reina Sakuma+,https://vignette.wikia.nocookie.net/aikatsu/images/4/45/Photokatsu_0632.jpg/revision/latest?cb=20161008064225,Cool Charm,Cool Change (i),
N,633,Airi Amemiya,https://vignette.wikia.nocookie.net/aikatsu/images/5/56/Photokatsu_0633.jpg/revision/latest?cb=20161007162854,Pop Charm,Pop plus Appeal! (i),
N+,634,Airi Amemiya+,https://vignette.wikia.nocookie.net/aikatsu/images/8/8a/Photokatsu_0634.jpg/revision/latest?cb=20161008033310,Pop Charm,Pop plus Appeal! (i),
N,635,Umi Kaiyama,https://vignette.wikia.nocookie.net/aikatsu/images/a/ad/Photokatsu_0635.jpg/revision/latest?cb=20161008064311,Pop Charm,Pop Change (i),
N+,636,Umi Kaiyama+,https://vignette.wikia.nocookie.net/aikatsu/images/a/a9/Photokatsu_0636.jpg/revision/latest?cb=20161008064404,Pop Charm,Pop Change (i),
N,637,Shōko Hasumi,https://vignette.wikia.nocookie.net/aikatsu/images/0/06/Photoktasu_0637.jpg/revision/latest?cb=20161007162853,Sexy Charm,Sexy Change (i),
N+,638,Shōko Hasumi+,https://vignette.wikia.nocookie.net/aikatsu/images/9/95/Photokatsu_0638.jpg/revision/latest?cb=20161008064547,Sexy Charm,Sexy Change (i),
N,639,Eri Sunakiyoshi,https://vignette.wikia.nocookie.net/aikatsu/images/f/f8/Photokatsu_0639.jpg/revision/latest?cb=20161008064442,Sexy Charm,Sexy Score UP! (i),
N+,640,Eri Sunakiyoshi+,https://vignette.wikia.nocookie.net/aikatsu/images/5/57/Photokatsu_0640.jpg/revision/latest?cb=20161008064507,Sexy Charm,Sexy Score UP! (i),
SR,641,"""Welcome to the House of Sweets"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/c/c6/Photokatsu_0641.png/revision/latest?cb=20161011110416,Happy Halloween,All Aura UP! (iii),
SR+,642,"""The Glittering Magic"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/5/55/Photokatsu_0642.png/revision/latest?cb=20161012030340,Cosmo Showtime,All Aura UP! (iii),
SR,643,"""Red Star Witch"" Kī Saegusa",https://vignette.wikia.nocookie.net/aikatsu/images/8/89/Photokatsu_0643.png/revision/latest?cb=20161011111840,Happy Halloween,Pop plus Appeal! (iii),
SR+,644,"""Ghosts are Surprising!"" Kī Saegusa+",https://vignette.wikia.nocookie.net/aikatsu/images/1/17/Photokatsu_0644.jpg/revision/latest?cb=20161011142958,Trick Toy Box,Pop plus Appeal! (iii),
R,645,"""Preparation is fun as well!"" Nono Daichi",https://vignette.wikia.nocookie.net/aikatsu/images/b/b2/Photokatsu_0645.jpg/revision/latest?cb=20161011155430,Sexy Flash,Sexy Aura UP! (ii),
R+,646,"""The Costume is also Super Cute""Nono Daichi+",https://vignette.wikia.nocookie.net/aikatsu/images/d/df/Photokatsu_0646.jpg/revision/latest?cb=20161011143023,Sexy Flash,Sexy Aura UP! (ii),
R,647,"""Exciting Halloween"" Lisa Shirakaba",https://vignette.wikia.nocookie.net/aikatsu/images/3/36/Photokatsu_0647.png/revision/latest?cb=20161012033825,Sexy Flash,Sexy plus Appeal! (ii),
R+,648,"""The Idea from the Two of Us"" Lisa Shirakaba+",https://vignette.wikia.nocookie.net/aikatsu/images/0/07/Photokatsu_0648.jpg/revision/latest?cb=20161011113425,Sexy Flash,Sexy plus Appeal! (ii),
PR,649,Legend Mizuki,https://vignette.wikia.nocookie.net/aikatsu/images/5/52/Photokatsu_0649.jpg/revision/latest?cb=20161020020624,Premium Double Moon Jewel,Perfect Combo!,
PR+,650,Legend Mizuki+,https://vignette.wikia.nocookie.net/aikatsu/images/9/91/Photokatsu_0650.png/revision/latest?cb=20161020041739,Premium Double Moon Jewel,Perfect Combo!,
SR,651,Sumire Gelato,https://vignette.wikia.nocookie.net/aikatsu/images/c/c7/Photokatsu_0651.jpg/revision/latest?cb=20161020020719,Clock Circus,Cool plus Appeal! (iii),
SR+,652,Sumire Gelato+,https://vignette.wikia.nocookie.net/aikatsu/images/b/bd/Photokatsu_0652.jpg/revision/latest?cb=20161019142418,Clock Circus,Cool plus Appeal! (iii),
SR,653,Jurius・ Caesar Salad,https://vignette.wikia.nocookie.net/aikatsu/images/9/9a/Photokatsu_0653.png/revision/latest?cb=20161019104847,Power Sunshine,Sexy Score UP! (iii),
SR+,654,Jurius・Caesar Salad+,https://vignette.wikia.nocookie.net/aikatsu/images/7/7c/Photokatsu_0654.jpg/revision/latest?cb=20161020021523,Blossom Amore,Sexy Score UP! (iii),
SR,655,Akari Sunshine,https://vignette.wikia.nocookie.net/aikatsu/images/4/4b/Photokatsu_0655.jpg/revision/latest?cb=20161029102507,Power Sunshine,Aura plus Appeal! (iii),
SR+,656,Akari Sunshine+,https://vignette.wikia.nocookie.net/aikatsu/images/9/9d/Photokatsu_0656.png/revision/latest?cb=20161029074600,Dreaming Heart,Aura plus Appeal! (iii),
SR,657,Hinaki Twister,https://vignette.wikia.nocookie.net/aikatsu/images/f/f9/Photokatsu_0657.jpg/revision/latest?cb=20161029085833,Power Sunshine,Pop Aura UP! (iii),
SR+,658,Hinaki Twister+,https://vignette.wikia.nocookie.net/aikatsu/images/8/85/Photokatsu_0658.jpg/revision/latest?cb=20161019112121,Cheerful Kiss,Pop Aura UP! (iii),
R,659,Ichigo Vampire,https://vignette.wikia.nocookie.net/aikatsu/images/5/59/Photokatsu_0659.jpg/revision/latest?cb=20161020021935,Cute Flash,Cute plus Appeal! (ii),
R+,660,Ichigo Vampire+,https://vignette.wikia.nocookie.net/aikatsu/images/a/aa/Photokatsu_0660.jpg/revision/latest?cb=20161020022406,Cute Flash,Cute plus Appeal! (ii),
R,661,Aoi Vampire,https://vignette.wikia.nocookie.net/aikatsu/images/2/22/Photokatsu_0661.jpg/revision/latest?cb=20161029073543,Cool Flash,Cool Aura UP! (ii),
R+,662,Aoi Vampire+,https://vignette.wikia.nocookie.net/aikatsu/images/0/02/Photokatsu_0662.jpg/revision/latest?cb=20161029073603,Cool Flash,Cool Aura UP! (ii),
PR,663,"""Fashion Time"" Yozora Kasumi",https://vignette.wikia.nocookie.net/aikatsu/images/9/96/Photokatsu_0663.png/revision/latest?cb=20161028130556,Premium Star Kissing Jewel,Sexy Aura UP! (iv),
PR+,664,"""You've Stayed the Same..."" Yozora Kasumi+",https://vignette.wikia.nocookie.net/aikatsu/images/0/05/Photokatsu_0664.png/revision/latest?cb=20161028055101,Premium Star Kissing Jewel,Sexy Aura UP! (iv),
SR,665,"""My Suggested TV Show"" Hime Shiratori",https://vignette.wikia.nocookie.net/aikatsu/images/9/9d/Photokatsu_0665.png/revision/latest?cb=20161028130747,Star Cute Charm,Aura plus Appeal! (iii),
SR+,666,"""The Chances to Shine"" Hime Shiratori+",https://vignette.wikia.nocookie.net/aikatsu/images/c/c2/Photokatsu_0666.jpg/revision/latest?cb=20161030032642,Star Heartful World,Aura plus Appeal! (iii),
SR,667,"""The Thing like Usual"" Laura Sakuraba",https://vignette.wikia.nocookie.net/aikatsu/images/e/e2/Photokatsu_0667.png/revision/latest?cb=20161028130357,Star Cool Charm,Cool Score UP! (iii),
SR+,668,"""The Reason for Passing"" Laura Sakuraba+",https://vignette.wikia.nocookie.net/aikatsu/images/8/8f/Photokatsu_0668.jpg/revision/latest?cb=20161029091939,Star Unchain Chord,Cool Score UP! (iii),
SR,669,"""Memories of Our Playtime"" Mahiru Kasumi",https://vignette.wikia.nocookie.net/aikatsu/images/9/96/Photokatsu_0669.jpg/revision/latest?cb=20161110122643,Star Sexy Charm,Sexy Aura UP! (iii),
SR+,670,"""Let's Hit it! Onee-chan!!"" Mahiru Kasumi+",https://vignette.wikia.nocookie.net/aikatsu/images/f/ff/Photokatsu_0670.jpg/revision/latest?cb=20161110122726,Star Kissing Jewel,Sexy Aura UP! (iii),
R,671,"""Let's get Enthusiastic Together?"" Ako Saotome",https://vignette.wikia.nocookie.net/aikatsu/images/2/20/Photokatsu_0671.jpg/revision/latest?cb=20161110122839,Star Pop Charm,Pop Aura UP! (ii),
R+,672,"""Her Surprising Side"" Ako Saotome+",https://vignette.wikia.nocookie.net/aikatsu/images/b/b4/Photokatsu_0672.jpg/revision/latest?cb=20161110122949,Star Pop Charm,Pop Aura UP! (ii),
SR,673,"""My Crowning TV Show"" Yume Nijino",https://vignette.wikia.nocookie.net/aikatsu/images/2/24/Photokatsu_0673.jpg/revision/latest?cb=20161102010606,Star Cute Charm,All Aura UP! (iii),
SR+,674,"""The Two Bonds"" Yume Nijino+",https://vignette.wikia.nocookie.net/aikatsu/images/c/ce/Photokatsu_0674.jpg/revision/latest?cb=20161101120506,Star Heartful World,All Aura UP! (iii),
R,675,"""An Egg Straight Ahead"" Koharu Nanakura",https://vignette.wikia.nocookie.net/aikatsu/images/3/30/Photokatsu_0675.jpg/revision/latest?cb=20161101121200,Star Sexy Charm,Good Combo!,
R+,676,"""Finding Someone Like Me"" Koharu Nanakura+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a6/Photokatsu_0676.jpg/revision/latest?cb=20161101121225,Star Sexy Charm,Good Combo!,
PR,677,"""The Never-ending Road of Admiration"" Yume Nijino",https://vignette.wikia.nocookie.net/aikatsu/images/2/2b/Photokatsu_0677.png/revision/latest?cb=20161119072234,Premium Star Heartful World,Cute Score UP! (iv),
PR+,678,"""Her Unleashed Power"" Yume Nijino+",https://vignette.wikia.nocookie.net/aikatsu/images/9/9a/Photokatsu_0678.png/revision/latest?cb=20161119072245,Premium Star Heartful World,Cute Score UP! (iv),
SR,679,"""Rock Style during Off days"" Laura Sakuraba",https://vignette.wikia.nocookie.net/aikatsu/images/9/97/Photokatsu_0679.png/revision/latest?cb=20161121130848,Star Cool Charm,Cool Aura UP! (iii),
SR+,680,"""This is my song!"" Laura Sakuraba+",https://vignette.wikia.nocookie.net/aikatsu/images/7/74/Photokatsu_0680.png/revision/latest?cb=20161119072257,Star Unchain Chord,Cool Aura UP! (iii),
PR,681,"""Dreamy Candy"" Otome Arisugawa",https://vignette.wikia.nocookie.net/aikatsu/images/5/52/Photokatsu_0681.png/revision/latest?cb=20161119072311,Premium Purin's Yell,Pop Aura UP! (iv),
PR+,682,"""Sweet Puririn"" Otome Arisugawa+",https://vignette.wikia.nocookie.net/aikatsu/images/8/8f/Photokatsu_0682.png/revision/latest?cb=20161119072322,Premium Candy Rainbow,Pop Aura UP! (iv),
SR,683,"""Blue Candy"" Shion Kamiya",https://vignette.wikia.nocookie.net/aikatsu/images/c/c8/Photokatsu_0683.jpg/revision/latest?cb=20161121005109,Purin's Yell,All Aura UP! (iii),
SR+,684,"""Stripe Puririn"" Shion Kamiya+",https://vignette.wikia.nocookie.net/aikatsu/images/b/b2/Photokatsu_0684.png/revision/latest?cb=20161203185730,Candy Rainbow,All Aura UP! (iii),
SR,685,"""Lime Candy"" Sakura Kitaōji",https://vignette.wikia.nocookie.net/aikatsu/images/7/7f/Photokatsu_0685.jpg/revision/latest?cb=20161115114949,Purin's Yell,Pop plus Appeal! (iii),
SR+,686,"""Polka Dot Puririn"" Sakura Kitaōji+",https://vignette.wikia.nocookie.net/aikatsu/images/f/ff/Photokatsu_0686.jpg/revision/latest?cb=20161115115028,Candy Rainbow,Pop plus Appeal! (iii),
SR,687,"""Speaking of Alpine Meadows"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/c/c7/Photokatsu_0687.jpg/revision/latest?cb=20161120022143,Candy Rainbow,Aura plus Appeal! (iii),
SR+,688,"""Ichi-Ichi-Ichigo Feeling"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/9/95/Photokatsu_0688.jpg/revision/latest?cb=20161120022829,Candy Rainbow,Aura plus Appeal! (iii),
SR,689,"""The Rainbow that Stiches Across the Sky"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/7/72/Photokatsu_0689.jpg/revision/latest?cb=20161111143603,Candy Rainbow,Pop Score UP! (iii),
SR+,690,"Bubbliness and Fruits"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/3/3b/Photokatsu_0690.jpg/revision/latest?cb=20161112055906,Candy Rainbow,Pop Score UP! (iii),
R,691,"""American Sweets!"" Yurika Tōdō",https://vignette.wikia.nocookie.net/aikatsu/images/5/50/Photokatsu_0691.png/revision/latest?cb=20161112071222,Cool Flash,Cool Score UP! (ii),
R+,692,"""Colorful Cake"" Yurika Tōdō+",https://vignette.wikia.nocookie.net/aikatsu/images/2/23/Photokatsu_0692.jpg/revision/latest?cb=20161111171102,Cool Flash,Cool Score UP! (ii),
R,693,"""Yes, Sweets!"" Kaede Ichinose",https://vignette.wikia.nocookie.net/aikatsu/images/7/79/Photokatsu_0693.jpg/revision/latest?cb=20161121005249,Pop Flash,Pop Change (ii),
R+,694,"""Addictive Cake"" Kaede Ichinose+",https://vignette.wikia.nocookie.net/aikatsu/images/9/97/Photokatsu_0694.jpg/revision/latest?cb=20161120021655,Pop Flash,Pop Change (ii),
PR,695,"""Hot Wind, Once Again!"" Juri Kurebayashi",https://vignette.wikia.nocookie.net/aikatsu/images/e/e0/Photokatsu_0695.png/revision/latest?cb=20161119072333,Premium Butterfly Flip,Sexy Aura UP! (iv),
PR+,696,"""The Burning Shoot"" Juri Kurebayashi +",https://vignette.wikia.nocookie.net/aikatsu/images/0/0d/Photokatsu_0696.png/revision/latest?cb=20161119072345,Premium Butterfly Flip,Sexy Aura UP! (iv),
SR,697,"""The Kind Japanese Language Teacher"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/4/43/Photokatsu_0697.png/revision/latest?cb=20161130215523,Burning Shoot,TBA,
SR+,698,"""Pastel Language"" Ichigo Hoshimiya+",https://vignette.wikia.nocookie.net/aikatsu/images/1/1a/Photokatsu_0698.jpg/revision/latest?cb=20161122054321,Angel Arrow,TBA,
SR,699,"""Ai-katsu Yo-ru-shi-ku!"" Hinaki Shinjō",https://vignette.wikia.nocookie.net/aikatsu/images/4/4f/Photokatsu_0699.jpg/revision/latest?cb=20161126081356,Burning Shoot,Pop Score UP! (iii),
SR+,700,"""Appearance of a Rival"" Hinaki Shinjō+",https://vignette.wikia.nocookie.net/aikatsu/images/4/45/Photokatsu_0700.jpg/revision/latest?cb=20170105172924,Cheerful Kiss,Pop Score UP! (iii),
SR,701,"""The Cool Chemistry Teacher"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/a/a2/Photokatsu_0701.png/revision/latest?cb=20161122074320,Burning Shoot,Cool Score UP! (iii),
SR+,702,"""Cosmo Science"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/0/0d/Photokatsu_0702.png/revision/latest?cb=20161123031355,Cosmo Showtime,Cool Score UP! (iii),
SR,703,"""The Math Teacher of Exact Accuracy"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/8/83/Photokatsu_0703.jpg/revision/latest?cb=20161123011053,Burning Shoot,Very Good Combo!,
SR+,704,"""Math Panther"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/a/a4/Photokatsu_0704.jpg/revision/latest?cb=20161123011115,Butterfly Flip,Very Good Combo!,
R,705,"""After Turning Around the Corner"" Akari Ōzora",https://vignette.wikia.nocookie.net/aikatsu/images/3/3d/Photokatsu_0705.png/revision/latest?cb=20161122074310,Cute Flash,Cute Change (ii),
R+,706,"""Obento -san of my Dreams"" Akari Ōzora+",https://vignette.wikia.nocookie.net/aikatsu/images/5/55/Photokatsu_0706.jpg/revision/latest?cb=20161203160629,Cute Flash,Cute Change (ii),
R,707,"""A New Door"" Sumire Hikami",https://vignette.wikia.nocookie.net/aikatsu/images/d/da/Photokatsu_0707.jpg/revision/latest?cb=20161123012334,Cool Flash,Panel Strength (ii),
R+,708,"""Both Scholar and Warrior"" Sumire Hikami+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d6/Photokatsu_0708.jpg/revision/latest?cb=20170104163240,Cool Flash,Panel Strength (ii),
PR,709,"""Salvation from the Angel"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/8/81/Photokatsu_0709.jpg/revision/latest?cb=20170104171222,Premium Angel Arrow,Aura plus Appeal! (iv),
PR+,710,""" of the Shooting Star"" Ichigo Hoshimiya +",https://vignette.wikia.nocookie.net/aikatsu/images/7/76/Photokatsu_0710.jpg/revision/latest?cb=20170104171252,Premium Angel Arrow,Aura plus Appeal! (iv),
PR,711,"""Beginning of the Ageha's Muse"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/0/05/Photokatsu_0711.png/revision/latest?cb=20161201181153,Premium Butterfly Flip,All Aura UP! (iv),
PR+,712,"""Asian Beauty"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/2/2f/Photokatsu_0712.jpg/revision/latest?cb=20161202011106,Premium Butterfly Flip,All Aura UP! (iv),
SR,713,"""Guide of the Milky Way"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/d/d0/Photokatsu_0713.jpg/revision/latest?cb=20161129073228,Cosmo Showtime,Cool Aura UP! (iii),
SR+,714,"""Messenger from the Future"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/7/71/Photokatsu_0714.jpg/revision/latest?cb=20161129073513,Cosmo Showtime,Cool Aura UP! (iii),
PR,715,"""The Day a Miracle will Happen"" Ichigo Hoshimiya",https://vignette.wikia.nocookie.net/aikatsu/images/b/b6/Photokatsu_0715.png/revision/latest?cb=20161130211418,Premium Angel Arrow,All Score UP! (iv),
PR+,716,"""The Treasured Present"" Ichigo Hoshimiya +",https://vignette.wikia.nocookie.net/aikatsu/images/d/d2/Photokatsu_0716.png/revision/latest?cb=20161201072615,Premium Angel Arrow,All Score UP! (iv),
SR,717,"""The Unforgettable Memories"" Ran Shibuki",https://vignette.wikia.nocookie.net/aikatsu/images/4/44/Photokatsu_0717.png/revision/latest?cb=20161130211406,Holy Night,Sexy plus Appeal! (iii),
SR+,718,"""The Special Thing about Christmas"" Ran Shibuki+",https://vignette.wikia.nocookie.net/aikatsu/images/d/d6/Photokatsu_0718.png/revision/latest?cb=20161202011104,Butterfly Flip,Sexy plus Appeal! (iii),
SR,719,"""Even the Wrapping needs to be Brilliant"" Aoi Kiriya",https://vignette.wikia.nocookie.net/aikatsu/images/3/31/Photokatsu_0719.png/revision/latest?cb=20161130211356,Holy Night,Cool Score UP! (iii),
SR+,720,"""Brilliance of the Holy Night"" Aoi Kiriya+",https://vignette.wikia.nocookie.net/aikatsu/images/f/f0/Photokatsu_0720.png/revision/latest?cb=20161130234312,Cosmo Showtime,Cool Score UP! (iii),
SR,721,"""Relaxation Delivered"" Kaede Ichinose",https://vignette.wikia.nocookie.net/aikatsu/images/6/6e/Photokatsu_0721.png/revision/latest?cb=20161201181217,Holy Night,Very Good plus Appeal!,
